Account Name,Service Name,Audit Type,Location,Address,City,State,Zip,Round,Scheduled Date,Start Date,Completion Date,Audit Duration,Score,Golf Score,Specialist,RP Order #,Status,Imported From,Sent To Client,Report
OCP Corp,OCP Corp Audit,Audit,T2475,397 NE Northgate Way,Bronx,WA,10451-2042,Round 4 - 2013,8/22/13 0:00,8/22/13 8:46,8/22/13 11:44,177,90.64,5,Suzanna Tusing,8145210,Closed,,2013-08-22T23:30:40.953,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1034,398 NE Northgate Way,Santa Fe,WA,87507-2606,Round 4 - 2013,8/22/13 0:00,8/22/13 9:15,8/22/13 11:43,147,91.02,5,Latarsha Preslar,8146436,Closed,,2013-08-22T23:07:15.423,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0961,399 NE Northgate Way,Cary,WA,27518-9205,Round 4 - 2013,8/22/13 0:00,8/22/13 8:27,8/22/13 11:38,190,84.99,6,Lyman Shemwell,8146491,Closed,,2013-08-23T01:30:10.477,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0671,400 NE Northgate Way,Traverse City,WA,49684-8995,Round 4 - 2013,8/22/13 0:00,8/22/13 8:55,8/22/13 11:35,159,90.38,3,Nellie Madding,8146732,Closed,,2013-08-22T23:47:54.730,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1016,401 NE Northgate Way,Colonial Heights,WA,23834-3606,Round 4 - 2013,8/22/13 0:00,8/22/13 9:15,8/22/13 11:26,130,88.11,7,Adeline Mccusker,8146459,Closed,,2013-08-23T04:06:32.727,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0901,402 NE Northgate Way,Kalamazoo,WA,49009-3304,Round 4 - 2013,8/22/13 0:00,8/22/13 8:26,8/22/13 11:19,172,2,2,Roseanna Pillar,8147381,Closed,,2013-08-22T22:22:20.020,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0901,403 NE Northgate Way,Kalamazoo,WA,49009-3304,Round 4 - 2013,8/22/13 0:00,8/22/13 8:24,8/22/13 11:19,174,91.93,5,Chad Smurf,8146551,Closed,,2013-08-22T22:22:21.507,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0798,404 NE Northgate Way,Tampa,WA,33634-1100,Round 4 - 2013,8/22/13 0:00,8/22/13 8:20,8/22/13 11:18,178,2,2,Lita Willimas,8147667,Closed,,2013-08-22T22:41:43.780,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0798,405 NE Northgate Way,Tampa,WA,33634-1100,Round 4 - 2013,8/22/13 0:00,8/22/13 8:20,8/22/13 11:18,178,86.85,9,Kimiko Cabe,8146650,Closed,,2013-08-22T22:41:47.070,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Canada Audit,Audit,T3763,406 NE Northgate Way,BRANDON,WA,R7A 5C5,Round 4 - 2013,8/22/13 0:00,8/22/13 8:37,8/22/13 11:08,150,81.54,8,Zenaida Koran,675140,Closed,,2013-08-22T16:13:39.897,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0688,407 NE Northgate Way,Daytona Beach,WA,32114-1116,Round 4 - 2013,8/22/13 0:00,8/22/13 8:27,8/22/13 11:00,152,92.41,5,Gerald Schoenberger,8146723,Closed,,2013-08-22T23:11:46.340,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0024,408 NE Northgate Way,Greenfield,WA,53221-2601,Round 4 - 2013,8/22/13 0:00,8/22/13 8:07,8/22/13 10:49,161,87.93,5,Jayne Mcbain,8146992,Closed,,2013-08-23T12:29:22,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0024,409 NE Northgate Way,Greenfield,WA,53221-2601,Round 4 - 2013,8/22/13 0:00,8/22/13 8:11,8/22/13 10:43,151,1,1,Forrest Boze,8147877,Closed,,2013-08-23T12:29:20.060,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2371,410 NE Northgate Way,Anchorage,WA,99504-6106,Round 4 - 2013,8/22/13 0:00,8/22/13 7:47,8/22/13 10:13,145,90.11,9,Tana Nolley,8145306,Closed,,2013-08-23T01:36:10.537,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2371,411 NE Northgate Way,Anchorage,WA,99504-6106,Round 4 - 2013,8/22/13 0:00,8/22/13 7:50,8/22/13 9:53,122,1,1,Rachele Lashua,8148064,Closed,,2013-08-23T01:36:05.313,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0801,412 NE Northgate Way,Laredo,WA,78045-7207,Round 4 - 2013,8/22/13 0:00,8/22/13 8:00,8/22/13 9:43,103,98.7,1,Jacinta Pease,8146653,Closed,,2013-08-23T02:02:58.973,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1199,413 NE Northgate Way,Columbia,WA,29212-2204,Round 4 - 2013,8/21/13 0:00,8/21/13 14:56,8/21/13 17:43,166,96.84,2,Dorris Lyford,8146262,Closed,,2013-08-21T21:54:34.510,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2312,414 NE Northgate Way,Springfield,WA,19064,Round 4 - 2013,8/21/13 0:00,8/21/13 14:36,8/21/13 17:41,184,0,0,Kizzie Rea,8148095,Closed,,2013-08-22T01:24:27.090,Yum - FSC Single Department.pdf
OCP Corp, Express Audit,Audit,T1984,415 NE Northgate Way,San Jose,WA,95122-1921,Round 4 - 2013,8/21/13 0:00,8/21/13 14:06,8/21/13 17:41,214,2,2,Sherly Gaudet,8147076,Closed,,2013-08-22T04:42:11.503,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2312,416 NE Northgate Way,Springfield,WA,19064,Round 4 - 2013,8/21/13 0:00,8/21/13 14:34,8/21/13 17:41,186,96.26,4,Anamaria Durbin,8145361,Closed,,2013-08-22T01:24:23.710,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1984,417 NE Northgate Way,San Jose,WA,95122-1921,Round 4 - 2013,8/21/13 0:00,8/21/13 14:02,8/21/13 17:39,216,88.42,6,Gillian Ceasar,8145662,Closed,,2013-08-22T04:42:06.280,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0696,418 NE Northgate Way,Burlington,WA,98233-3251,Round 4 - 2013,8/21/13 0:00,8/21/13 14:45,8/21/13 17:31,166,1,1,Lorretta Marcial,8147126,Closed,,2013-08-22T06:01:33.603,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0696,419 NE Northgate Way,Burlington,WA,98233-3251,Round 4 - 2013,8/21/13 0:00,8/21/13 14:45,8/21/13 17:31,165,84.45,8,Shirl Winger,8146706,Closed,,2013-08-22T06:01:38.190,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1446,420 NE Northgate Way,Goshen,WA,46526-5854,Round 4 - 2013,8/21/13 0:00,8/21/13 14:32,8/21/13 17:03,150,90.49,3,Astrid Adamo,8146022,Closed,,2013-08-21T23:12:04.453,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1252,421 NE Northgate Way,Dayton,WA,45459-3722,Round 4 - 2013,8/21/13 0:00,8/21/13 14:39,8/21/13 17:01,141,89.38,6,Enda Lotts,8146217,Closed,,2013-08-21T22:07:18.373,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1861,422 NE Northgate Way,Sherman,WA,75092,Round 4 - 2013,8/21/13 0:00,8/21/13 15:00,8/21/13 17:01,120,97.2,3,Jayme Everette,8145787,Closed,,2013-08-22T05:08:36.773,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2289,423 NE Northgate Way,Tampa,WA,33635-9736,Round 4 - 2013,8/21/13 0:00,8/21/13 11:45,8/21/13 16:43,298,3,3,Syreeta Updike,8147634,Closed,,2013-08-21T22:14:37.113,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2289,424 NE Northgate Way,Tampa,WA,33635-9736,Round 4 - 2013,8/21/13 0:00,8/21/13 11:45,8/21/13 16:43,298,92.23,7,Ja Kluender,8145378,Closed,,2013-08-21T22:14:41.973,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2395,425 NE Northgate Way,Wesley Chapel,WA,28104-7924,Round 4 - 2013,8/21/13 0:00,8/21/13 13:50,8/21/13 16:41,170,0,0,Casandra Ryder,8147103,Closed,,2013-08-22T00:02:55.627,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2395,426 NE Northgate Way,Wesley Chapel,WA,28104-7924,Round 4 - 2013,8/21/13 0:00,8/21/13 13:36,8/21/13 16:41,184,91.53,4,Ashleigh Milliken,8145278,Closed,,2013-08-22T00:02:56.337,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0093,427 NE Northgate Way,Grand Junction,WA,81505-1109,Round 4 - 2013,8/21/13 0:00,8/21/13 14:06,8/21/13 16:37,150,0,0,Evelyn Dykeman,8147814,Closed,,2013-08-22T03:37:12.043,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0093,428 NE Northgate Way,Grand Junction,WA,81505-1109,Round 4 - 2013,8/21/13 0:00,8/21/13 14:03,8/21/13 16:36,152,99.02,1,Shantell Messersmith,8146971,Closed,,2013-08-22T03:37:12.077,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1225,429 NE Northgate Way,Midlothian,WA,23112-2639,Round 4 - 2013,8/21/13 0:00,8/21/13 13:37,8/21/13 16:28,170,92.12,7,Harland Gullett,8146239,Closed,,2013-08-22T04:59:31.150,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0227,430 NE Northgate Way,Santa Fe Springs,WA,90670-4017,Round 4 - 2013,8/21/13 0:00,8/21/13 13:17,8/21/13 16:27,189,90.71,4,Vivienne Pawloski,8146909,Closed,,2013-08-22T05:05:45.990,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1107,431 NE Northgate Way,Wilmington,WA,28405-3442,Round 4 - 2013,8/21/13 0:00,8/21/13 14:14,8/21/13 16:24,129,89.44,5,Dian Bosio,8146357,Closed,,2013-08-21T22:09:24.273,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0082,432 NE Northgate Way,Waukesha,WA,53186-2904,Round 4 - 2013,8/21/13 0:00,8/21/13 13:52,8/21/13 15:52,119,92.69,3,Florine Lawley,8146976,Closed,,2013-08-21T21:49:07.653,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1420,433 NE Northgate Way,Chesapeake,WA,23321,Round 4 - 2013,8/21/13 0:00,8/21/13 12:42,8/21/13 15:31,168,86.48,4,Marlo Gramlich,8146052,Closed,,2013-08-22T02:46:22.877,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2446,434 NE Northgate Way,Hackettstown,WA,07840-4978,Round 4 - 2013,8/22/13 0:00,8/21/13 12:56,8/21/13 15:30,153,3,3,Meryl Mckissick,8147243,Closed,,2013-08-22T11:45:21.567,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2446,435 NE Northgate Way,Hackettstown,WA,07840-4978,Round 4 - 2013,8/22/13 0:00,8/21/13 12:55,8/21/13 15:30,154,85.97,10,Jerri Goetzinger,8145236,Closed,,2013-08-22T11:45:23.600,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1751,436 NE Northgate Way,Salt Lake City,WA,84121-6619,Round 4 - 2013,8/21/13 0:00,8/21/13 10:53,8/21/13 15:22,268,0,0,Reinaldo Demarco,8147964,Closed,,2013-08-22T04:39:07.883,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1751,437 NE Northgate Way,Salt Lake City,WA,84121-6619,Round 4 - 2013,8/21/13 0:00,8/21/13 10:48,8/21/13 15:21,272,98.52,3,Kristy Yancy,8145900,Closed,,2013-08-22T04:38:53.943,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Canada Audit,Audit,T3668,438 NE Northgate Way,Brampton,WA,L6Y 1N9,Round 4 - 2013,8/21/13 0:00,8/21/13 12:39,8/21/13 15:15,155,92.67,4,Ona Boso,675094,Closed,,2013-08-22T00:03:34.623,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T2802,439 NE Northgate Way,Escondido,WA,92025-8005,Round 4 - 2013,8/21/13 0:00,8/21/13 12:01,8/21/13 14:56,174,95.62,2,Robbin Cantero,8147048,Closed,,2013-08-22T04:53:44.353,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0276,440 NE Northgate Way,Victorville,WA,92392-2403,Round 4 - 2013,8/21/13 0:00,8/21/13 12:34,8/21/13 14:55,140,0,0,Gilberte Veith,8147819,Closed,,2013-08-22T06:56:56.820,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0276,441 NE Northgate Way,Victorville,WA,92392-2403,Round 4 - 2013,8/21/13 0:00,8/21/13 12:30,8/21/13 14:54,143,87.55,4,Sylvie Toupin,8146877,Closed,,2013-08-22T06:56:57.477,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2233,442 NE Northgate Way,Jacksonville,WA,32222-5812,Round 4 - 2013,8/21/13 0:00,8/21/13 10:35,8/21/13 14:26,230,0,0,Angeles Vickery,8147502,Closed,,2013-08-22T00:36:37.853,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2233,443 NE Northgate Way,Jacksonville,WA,32222-5812,Round 4 - 2013,8/21/13 0:00,8/21/13 10:33,8/21/13 14:26,232,94.17,9,Hollie Faller,8145438,Closed,,2013-08-22T00:36:43.153,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1833,444 NE Northgate Way,Savage,WA,55378-2153,Round 4 - 2013,8/21/13 0:00,8/21/13 14:14,8/21/13 14:25,10,0,0,Shaunna Lawry,8147429,Closed,,2013-08-21T21:48:12.063,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1833,445 NE Northgate Way,Savage,WA,55378-2153,Round 4 - 2013,8/21/13 0:00,8/21/13 9:00,8/21/13 14:25,324,96.5,2,Edmundo Job,8145819,Closed,,2013-08-21T21:48:12.773,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0921,446 NE Northgate Way,Jackson,WA,38305-3637,Round 4 - 2013,8/21/13 0:00,8/21/13 11:21,8/21/13 14:06,164,90.81,8,Kendall Goguen,8146531,Closed,,2013-08-22T04:03:34.257,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2210,447 NE Northgate Way,Boynton Beach,WA,33426-3445,Round 4 - 2013,8/21/13 0:00,8/21/13 9:25,8/21/13 13:58,272,0,0,Shona Dodd,8147760,Closed,,2013-08-22T01:56:04.257,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2210,448 NE Northgate Way,Boynton Beach,WA,33426-3445,Round 4 - 2013,8/21/13 0:00,8/21/13 9:23,8/21/13 13:57,273,97.04,6,Suzanna Tusing,8145453,Closed,,2013-08-22T01:56:32.907,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0921,449 NE Northgate Way,Jackson,WA,38305-3637,Round 4 - 2013,8/21/13 0:00,8/21/13 11:44,8/21/13 13:53,129,0,0,Latarsha Preslar,8147106,Closed,,2013-08-22T04:03:30.077,Yum - FSC Single Department.pdf
OCP Corp, Express Audit,Audit,T1375,450 NE Northgate Way,Minneapolis,WA,55403-2530,Round 4 - 2013,8/21/13 0:00,8/21/13 9:32,8/21/13 13:16,223,1,1,Lyman Shemwell,8147509,Closed,,2013-08-22T00:18:20.810,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1375,451 NE Northgate Way,Minneapolis,WA,55403-2530,Round 4 - 2013,8/21/13 0:00,8/21/13 9:28,8/21/13 13:13,224,94.97,4,Nellie Madding,8146094,Closed,,2013-08-22T00:18:08.713,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1147,452 NE Northgate Way,Copiague,WA,11726-1330,Round 4 - 2013,8/21/13 0:00,8/21/13 9:36,8/21/13 13:09,212,88.36,8,Adeline Mccusker,8146321,Closed,,2013-08-22T05:21:39.290,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2060,453 NE Northgate Way,Memphis,WA,38125-2202,Round 4 - 2013,8/21/13 0:00,8/21/13 10:18,8/21/13 13:06,167,2,2,Roseanna Pillar,8147937,Closed,,2013-08-22T04:25:08.660,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2060,454 NE Northgate Way,Memphis,WA,38125-2202,Round 4 - 2013,8/21/13 0:00,8/21/13 10:13,8/21/13 13:00,166,90.06,7,Chad Smurf,8145613,Closed,,2013-08-22T04:24:58.640,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1354,455 NE Northgate Way,San Antonio,WA,78258-4585,Round 4 - 2013,8/21/13 0:00,8/21/13 8:07,8/21/13 12:53,285,92.37,9,Lita Willimas,8146110,Closed,,2013-08-22T05:15:25.593,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1028,456 NE Northgate Way,West Covina,WA,91791-1624,Round 4 - 2013,8/21/13 0:00,8/21/13 9:07,8/21/13 12:52,224,91.82,6,Kimiko Cabe,8146442,Closed,,2013-08-22T05:05:41.030,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1507,457 NE Northgate Way,Richmond,WA,94805-2307,Round 4 - 2013,8/21/13 0:00,8/21/13 9:39,8/21/13 12:50,190,0,0,Zenaida Koran,8147184,Closed,,2013-08-22T04:39:08.950,Yum - FSC Single Department.pdf
OCP Corp, Express Audit,Audit,T1028,458 NE Northgate Way,West Covina,WA,91791-1624,Round 4 - 2013,8/21/13 0:00,8/21/13 9:11,8/21/13 12:46,214,1,1,Gerald Schoenberger,8147714,Closed,,2013-08-22T05:05:37.267,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1126,459 NE Northgate Way,Murfreesboro,WA,37129-3364,Round 4 - 2013,8/21/13 0:00,8/21/13 10:04,8/21/13 12:40,155,93.35,4,Jayne Mcbain,8146337,Closed,,2013-08-21T19:53:34.410,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1767,460 NE Northgate Way,Ankeny,WA,50021-4592,Round 4 - 2013,8/21/13 0:00,8/21/13 8:29,8/21/13 12:38,248,2,2,Forrest Boze,8148003,Closed,,2013-08-23T03:56:24.250,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1767,461 NE Northgate Way,Ankeny,WA,50021-4592,Round 4 - 2013,8/21/13 0:00,8/21/13 8:25,8/21/13 12:37,251,92.24,7,Tana Nolley,8145893,Closed,,2013-08-23T03:56:27.773,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T2786,462 NE Northgate Way,Seattle,WA,98101-2081,Round 4 - 2013,8/21/13 0:00,8/21/13 10:09,8/21/13 12:32,142,92.5,3,Rachele Lashua,8147034,Closed,,2013-08-22T02:45:22.017,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1056,463 NE Northgate Way,Vestal,WA,13850,Round 4 - 2013,8/21/13 0:00,8/21/13 9:32,8/21/13 12:31,178,0,0,Jacinta Pease,8148098,Closed,,2013-08-22T20:03:02.280,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1056,464 NE Northgate Way,Vestal,WA,13850,Round 4 - 2013,8/21/13 0:00,8/21/13 9:29,8/21/13 12:30,180,89.26,5,Dorris Lyford,8146410,Closed,,2013-08-22T20:02:51,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Canada Audit,Audit,T3773,465 NE Northgate Way,Brampton,WA,L6R 2K7,Round 4 - 2013,8/21/13 0:00,8/21/13 9:06,8/21/13 12:04,177,92.61,4,Kizzie Rea,675095,Closed,,2013-08-22T00:03:34.850,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2201,466 NE Northgate Way,Pittsburgh,WA,15237-3423,Round 4 - 2013,8/21/13 0:00,8/21/13 8:20,8/21/13 12:00,219,3,3,Sherly Gaudet,8147409,Closed,,2013-08-21T19:33:50.767,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2201,467 NE Northgate Way,Pittsburgh,WA,15237-3423,Round 4 - 2013,8/21/13 0:00,8/21/13 8:03,8/21/13 11:58,234,76.92,16,Anamaria Durbin,8145470,Closed,,2013-08-21T19:33:40.440,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T2112,468 NE Northgate Way,Laredo,WA,78043-9733,Round 4 - 2013,8/21/13 0:00,8/21/13 9:26,8/21/13 11:54,147,90.91,6,Gillian Ceasar,8145562,Closed,,2013-08-22T02:30:55.900,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1981,469 NE Northgate Way,Weatherford,WA,76087-8556,Round 4 - 2013,8/21/13 0:00,8/21/13 8:38,8/21/13 11:46,187,1,1,Lorretta Marcial,8148074,Closed,,2013-08-22T01:09:44.640,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1981,470 NE Northgate Way,Weatherford,WA,76087-8556,Round 4 - 2013,8/21/13 0:00,8/21/13 8:35,8/21/13 11:46,190,95.91,3,Shirl Winger,8145671,Closed,,2013-08-22T01:09:29.797,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2780,471 NE Northgate Way,Brookfield,WA,53005-8032,Round 4 - 2013,8/21/13 0:00,8/21/13 9:17,8/21/13 11:41,143,0,0,Astrid Adamo,8148260,Closed,,2013-08-21T21:49:05.840,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2780,472 NE Northgate Way,Brookfield,WA,53005-8032,Round 4 - 2013,8/21/13 0:00,8/21/13 9:14,8/21/13 11:41,146,97.2,3,Enda Lotts,8147039,Closed,,2013-08-21T21:49:07.227,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T2730,473 NE Northgate Way,San Clemente,WA,92673-6360,Round 4 - 2013,8/21/13 0:00,8/21/13 8:27,8/21/13 11:35,188,93.8,3,Jayme Everette,8147028,Closed,,2013-08-21T23:08:11.763,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2730,474 NE Northgate Way,San Clemente,WA,92673-6360,Round 4 - 2013,8/21/13 0:00,8/21/13 8:31,8/21/13 11:34,182,0,0,Syreeta Updike,8148245,Closed,,2013-08-21T23:08:10.927,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Canada Audit,Audit,T3644,475 NE Northgate Way,WINNIPEG,WA,R2C 4H7,Round 4 - 2013,8/21/13 0:00,8/21/13 8:54,8/21/13 11:28,153,87.05,8,Ja Kluender,675141,Closed,,2013-08-21T21:04:57.290,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1051,476 NE Northgate Way,Tampa,WA,33611-2607,Round 4 - 2013,8/21/13 0:00,8/21/13 8:18,8/21/13 11:16,177,88.9,5,Casandra Ryder,8146417,Closed,,2013-08-21T22:14:27.733,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0274,477 NE Northgate Way,Escondido,WA,92029-2231,Round 4 - 2013,8/21/13 0:00,8/21/13 8:05,8/21/13 11:14,188,91.93,5,Ashleigh Milliken,8146887,Closed,,2013-08-22T04:53:38.640,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0274,478 NE Northgate Way,Escondido,WA,92029-2231,Round 4 - 2013,8/21/13 0:00,8/21/13 8:08,8/21/13 11:13,184,2,2,Evelyn Dykeman,8148177,Closed,,2013-08-22T04:53:33.757,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0900,479 NE Northgate Way,Monroe,WA,48162-5316,Round 4 - 2013,8/21/13 0:00,8/21/13 9:06,8/21/13 11:13,126,90.3,6,Shantell Messersmith,8146550,Closed,,2013-08-21T23:12:06.073,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1334,480 NE Northgate Way,Marquette,WA,49855-9483,Round 4 - 2013,8/20/13 0:00,8/20/13 8:18,8/21/13 11:03,1604,80.36,11,Harland Gullett,8146139,Closed,,2013-08-20T15:18:14.423,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2154,481 NE Northgate Way,Baldwin,WA,36542-2819,Round 4 - 2013,8/21/13 0:00,8/21/13 8:07,8/21/13 11:02,175,0,0,Vivienne Pawloski,8147291,Closed,,2013-08-22T02:54:20.640,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2154,482 NE Northgate Way,Baldwin,WA,36542-2819,Round 4 - 2013,8/21/13 0:00,8/21/13 8:07,8/21/13 11:02,174,97.2,3,Dian Bosio,8145513,Closed,,2013-08-22T02:54:21.673,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1525,483 NE Northgate Way,Silverthorne,WA,80497,Round 4 - 2013,8/21/13 0:00,8/21/13 8:00,8/21/13 10:49,168,93.24,2,Florine Lawley,8145937,Closed,,2013-08-22T03:37:04.980,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2523,484 NE Northgate Way,Portland,WA,97220-6824,Round 4 - 2013,8/21/13 0:00,8/21/13 8:05,8/21/13 10:48,162,0,0,Marlo Gramlich,8148101,Closed,,2013-08-22T05:09:00.733,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2523,485 NE Northgate Way,Portland,WA,97220-6824,Round 4 - 2013,8/21/13 0:00,8/21/13 8:02,8/21/13 10:48,165,100,0,Meryl Mckissick,8145196,Closed,,2013-08-22T05:08:59.470,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0356,486 NE Northgate Way,Albuquerque,WA,87111-2308,Round 4 - 2013,8/21/13 0:00,8/21/13 8:27,8/21/13 10:47,139,0,0,Jerri Goetzinger,8147675,Closed,,2013-08-21T22:08:22.173,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0356,487 NE Northgate Way,Albuquerque,WA,87111-2308,Round 4 - 2013,8/21/13 0:00,8/21/13 8:24,8/21/13 10:46,141,85.39,12,Reinaldo Demarco,8146816,Closed,,2013-08-21T22:08:24.430,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1112,488 NE Northgate Way,Willoughby,WA,44094-4410,Round 4 - 2013,8/21/13 0:00,8/21/13 8:45,8/21/13 10:35,109,90.44,5,Kristy Yancy,8146345,Closed,,2013-08-21T14:49:41.163,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T2339,489 NE Northgate Way,Wasilla,WA,99654-7350,Round 4 - 2013,8/21/13 0:00,8/21/13 7:47,8/21/13 10:03,135,93.59,4,Ona Boso,8145338,Closed,,2013-08-22T02:20:57.330,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1226,490 NE Northgate Way,Jacksonville,WA,28546-6663,Round 4 - 2013,8/21/13 0:00,8/21/13 8:01,8/21/13 10:00,118,92.16,5,Robbin Cantero,8146240,Closed,,2013-08-21T22:09:25.033,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2339,491 NE Northgate Way,Wasilla,WA,99654-7350,Round 4 - 2013,8/21/13 0:00,8/21/13 7:50,8/21/13 9:46,115,1,1,Gilberte Veith,8147799,Closed,,2013-08-22T02:20:57.780,Yum - FSC Single Department.pdf
